mp_code,mp_formal_name,changes
"02413302","SIGNIFOR (pasireotide (pasireotide diaspartate) 0.6 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""809e6d8d49bc19e6f7f3c4bdb924486f"" -> ""9013496""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
"02413310","SIGNIFOR (pasireotide (pasireotide diaspartate) 0.9 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""3c4d5ea58c8c61d64bfe26c7c02f612c"" -> ""9013497""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
"02413396","INTENSE CLEAR PURE (pyrithione zinc 1 % shampoo) L OREAL PROFESSIONNEL CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02413450","FLUOROURACIL INJECTION USP (fluorouracil 5 g per 100 mL solution for injection) ACCORD HEALTHCARE INC","mp_formal_name: ""FLUOROURACIL INJECTION USP (fluorouracil 5 g per 100 mL solution for injection) ACCORD HEALTHCARE INC"" -> ""FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection 100 mL vial) ACCORD HEALTHCARE INC""
ntp_code: ""9005595"" -> ""d12168e24d3ca1d3d278f9e3e291d774""
ntp_formal_name: ""fluorouracil 5 g per 100 mL solution for injection"" -> ""fluorouracil 50 mg per mL solution for injection 100 mL vial"""
"02413469","PMS-DICLOFENAC-MISOPROSTOL (diclofenac sodium 50 mg and misoprostol 200 mcg oral tablet) PHARMASCIENCE INC","ADDED"
"02413477","PMS-DICLOFENAC-MISOPROSTOL (diclofenac sodium 75 mg and misoprostol 200 mcg oral tablet) PHARMASCIENCE INC","ADDED"
"02413795","CYANOCOBALAMIN INJECTION, USP (vitamin B12 1000 mcg per mL solution for injection) MYLAN PHARMACEUTICALS ULC","DELETED"
"02414252","SATINIQUE ANTI-DANDRUFF SHAMPOO (pyrithione zinc 0.95 % cutaneous suspension) AMWAY CANADA CORPORATION","mp_formal_name: ""SATINIQUE ANTI-DANDRUFF SHAMPOO (pyrithione zinc 0.95 % cutaneous suspension) AMWAY CANADA CORPORATION"" -> ""SATINIQUE ANTI-DANDRUFF SHAMPOO (pyrithione zinc 0.95 % shampoo) AMWAY CANADA CORPORATION""
ntp_code: ""9005539"" -> ""8edf61ae6f74a55ba9dc4017aef74e87""
ntp_formal_name: ""pyrithione zinc 0.95 % cutaneous suspension"" -> ""pyrithione zinc 0.95 % shampoo""
tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02415054","PURELAX (polyethylene glycol 3350 100 % powder for oral solution) PERRIGO INTERNATIONAL","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02415305","APO-TRAVOPROST-TIMOP (timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops) APOTEX INC","ADDED"
"02417103","NIASTASE RT (eptacog alfa (activated) 1 mg per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02417111","NIASTASE RT (eptacog alfa (activated) 2 mg per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02417138","NIASTASE RT (eptacog alfa (activated) 5 mg per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02418460","PMS-AZITHROMYCIN (azithromycin 200 mg per 5 mL oral suspension) PHARMASCIENCE INC","ADDED"
"02418835","NAPROXEN LIQUID GEL CAPSULES (naproxen (naproxen sodium, naproxen) 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","mp_formal_name: ""NAPROXEN LIQUID GEL CAPSULES (naproxen (naproxen sodium, naproxen) 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""NAPROXEN CAPSULES 200 MG (naproxen (naproxen sodium, naproxen) 200 mg oral capsule) CATALENT ONTARIO LIMITED"""
"02419149","BOSULIF (bosutinib 100 mg oral tablet) PFIZER CANADA ULC","mp_formal_name: ""BOSULIF (bosutinib 100 mg oral tablet) PFIZER CANADA ULC"" -> ""BOSULIF (bosutinib (bosutinib monohydrate) 100 mg oral tablet) PFIZER CANADA ULC"""
"02419157","BOSULIF (bosutinib 500 mg oral tablet) PFIZER CANADA ULC","mp_formal_name: ""BOSULIF (bosutinib 500 mg oral tablet) PFIZER CANADA ULC"" -> ""BOSULIF (bosutinib (bosutinib monohydrate) 500 mg oral tablet) PFIZER CANADA ULC"""
"02419580","POMALYST (pomalidomide 1 mg oral capsule) CELGENE INC","tm_code: ""e69d8643954080feea5368c2c899442e"" -> ""8002076"""
"02419599","POMALYST (pomalidomide 2 mg oral capsule) CELGENE INC","tm_code: ""e69d8643954080feea5368c2c899442e"" -> ""8002076"""
"02419602","POMALYST (pomalidomide 3 mg oral capsule) CELGENE INC","tm_code: ""e69d8643954080feea5368c2c899442e"" -> ""8002076"""
"02419610","POMALYST (pomalidomide 4 mg oral capsule) CELGENE INC","tm_code: ""e69d8643954080feea5368c2c899442e"" -> ""8002076"""
"02420147","JAMP-CYANOCOBALAMIN (vitamin B12 1000 mcg per mL solution for injection) JAMP PHARMA CORPORATION","DELETED"
"02420937","EXTRA STRENGTH TOTAL SYMPTOM RELIEF SUGAR-FREE (acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder) PHARMETICS (2011) INC","mp_formal_name: ""EXTRA STRENGTH TOTAL SYMPTOM RELIEF SUGAR-FREE (acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder) PHARMETICS (2011) INC"" -> ""EXTRA STRENGTH TOTAL SYMPTOM RELIEF SUGAR-FREE (acetaminophen 650 mg per sachet and diphenhydramine hydrochloride 25 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder) CELLCHEM PHARMACEUTICALS INC.""
ntp_code: ""9005624"" -> ""9013260""
ntp_formal_name: ""acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder"" -> ""acetaminophen 650 mg per sachet and diphenhydramine hydrochloride 25 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder"""
"02421666","ORAVERSE (phentolamine mesylate 0.4 mg per 1.7 mL solution for injection) SEPTODONT","tm_code: ""1084c921b1c4de8093cc80923f628b9b"" -> ""8002066"""
"02422077","HEAD & SHOULDERS INSTANT COOLING RELIEF (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02422123","HEAD & SHOULDERS INSTANT COOLING RELIEF 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02425580","SCALPSYNC ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) MATRIX CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02425718","CISATRACURIUM BESYLATE INJECTION (cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection) PFIZER CANADA ULC","mp_formal_name: ""CISATRACURIUM BESYLATE INJECTION (cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection) PFIZER CANADA ULC"" -> ""CISATRACURIUM BESYLATE INJECTION (cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial) PFIZER CANADA ULC""
ntp_code: ""9005406"" -> ""58f8b7abf1b096920517a27d43d5ddb9""
ntp_formal_name: ""cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection"" -> ""cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial""
tm_code: ""ee057aee94167748d82c8bf86b9db820"" -> ""24057d5dfbbac260f94474350664e61e""
tm_formal_name: ""cisatracurium (cisatracurium besylate)"" -> ""cisatracurium"""
"02425815","REFRESH OPTIVE ADVANCED SENSITIVE (glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","mp_formal_name: ""REFRESH OPTIVE ADVANCED SENSITIVE (glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC"" -> ""REFRESH OPTIVE ADVANCED SENSITIVE (glycerin 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC""
ntp_code: ""9005199"" -> ""324feb9755b7031923d5f1f939996a2f""
ntp_formal_name: ""glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops"" -> ""glycerin 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops""
tm_code: ""3226f68123082062a27e0f68300753c2"" -> ""3f3ad6826fdf29d5804bbccebd22f014""
tm_formal_name: ""glycerine and polysorbate 80 and sodium carboxymethyl cellulose"" -> ""glycerin and polysorbate 80 and sodium carboxymethyl cellulose"""
"02426048","HEAD & SHOULDERS INSTANT HYDRATION 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02426080","HEAD & SHOULDERS INSTANT OIL CONTROL (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02426099","HEAD & SHOULDERS INSTANT OIL CONTROL 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02428393","SODIUM THIOSULFATE INJECTION USP (sodium thiosulfate 12500 mg per 50 mL solution for injection vial) HOPE PHARMACEUTICALS LTD","ADDED"
"02428504","COOLING MENTHOL NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) TEVA CANADA LIMITED","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02428601","BIFLEXY 900 (sodium bicarbonate 900 g per cartridge powder for concentrate for solution for haemodialysis) BELLCO SRL","ADDED"
"02428652","ACT TADALAFIL (tadalafil 20 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"02428660","EXTRA MOISTURIZING NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) TEVA CANADA LIMITED","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02428679","NASAL CONGESTION SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) TEVA CANADA LIMITED","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02429292","HEAD & SHOULDERS INSTANT COOLING RELIEF CONDITIONER (pyrithione zinc 0.5 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02430436","MEN EXPERT ANTI-DANDRUFF 2 IN 1 (pyrithione zinc 1 % shampoo) L' OREAL CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02431548","METHYLENE BLUE INJECTION (methylene blue 50 mg per 5 mL solution for injection ampoule) TELIGENT OU","ADDED"
"02431939","RIXUBIS (nonacog gamma 500 unit per vial powder for solution for injection with diluent solution) SHIRE PHARMA CANADA ULC","ADDED"
"02431947","RIXUBIS (nonacog gamma 1000 unit per vial powder for solution for injection with diluent solution) SHIRE PHARMA CANADA ULC","ADDED"
"02431955","RIXUBIS (nonacog gamma 2000 unit per vial powder for solution for injection with diluent solution) SHIRE PHARMA CANADA ULC","ADDED"
"02432498","COLD AND FLU RELIEF (acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder) PHARMETICS (2011) INC","mp_formal_name: ""COLD AND FLU RELIEF (acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder) PHARMETICS (2011) INC"" -> ""COLD AND FLU RELIEF (acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder) CELLCHEM PHARMACEUTICALS INC."""
"02432676","POSANOL (posaconazole 18 mg per mL solution for injection vial) MERCK CANADA INC","mp_formal_name: ""POSANOL (posaconazole 18 mg per mL solution for injection vial) MERCK CANADA INC"" -> ""POSANOL (posaconazole 300 mg per 16.7 mL solution for injection vial) MERCK CANADA INC""
ntp_code: ""9013019"" -> ""9c9501fcf9208b35fb11b15af0974d86""
ntp_formal_name: ""posaconazole 18 mg per mL solution for injection vial"" -> ""posaconazole 300 mg per 16.7 mL solution for injection vial"""
"02432846","NOURISHING CARE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02432862","NOURISHING CARE 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02432951","NUWIQ (simoctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02432978","NUWIQ (simoctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02432986","NUWIQ (simoctocog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02432994","NUWIQ (simoctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02433702","PRIVA-FLUCONAZOLE (fluconazole 150 mg oral capsule) PHARMAPAR INC","DELETED"
"02434725","MUCINEX EXTENDED RELEASE BI-LAYER TABLETS (guaifenesin 600 mg modified-release oral tablet) RECKITT BENCKISER (CANADA) INC","mp_formal_name: ""MUCINEX EXTENDED RELEASE BI-LAYER TABLETS (guaifenesin 600 mg modified-release oral tablet) RECKITT BENCKISER (CANADA) INC"" -> ""MUCINEX CHEST CONGESTION (guaifenesin 600 mg modified-release oral tablet) RB HEALTH (CANADA) INC."""
"02434806","GAZYVA (obinutuzumab 1000 mg per 40 mL solution for injection vial) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""555666988bf04ed7da6a4f44bd45763c"" -> ""9013467""
tm_code: ""7d4c68b99a3ae97ddf976bc9f4db309c"" -> ""8002038"""
"02435187","ZONOVATE (turoctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435195","ZONOVATE (turoctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435209","ZONOVATE (turoctocog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435217","ZONOVATE (turoctocog alfa 1500 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435225","ZONOVATE (turoctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435233","ZONOVATE (turoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC","ADDED"
"02435578","REFRESH OPTIVE FUSION (glycerine 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","mp_formal_name: ""REFRESH OPTIVE FUSION (glycerine 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC"" -> ""REFRESH OPTIVE FUSION (glycerin 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC""
ntp_code: ""9005721"" -> ""36e35e2380e8c734a94935f5d14679a2""
ntp_formal_name: ""glycerine 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops"" -> ""glycerin 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops""
tm_code: ""a33d28b207e693c18e713ba8ebe5145b"" -> ""b9b8af6e593cbba194cae1ea6fb1f641""
tm_formal_name: ""glycerine and sodium carboxymethyl cellulose"" -> ""glycerin and sodium carboxymethyl cellulose"""
"02435632","ACCEL-CELECOXIB (celecoxib 100 mg oral capsule) ACCEL PHARMA INC","ADDED"
"02435640","ACCEL-CELECOXIB (celecoxib 200 mg oral capsule) ACCEL PHARMA INC","ADDED"
"02436086","VISINE FOR RED EYE WORKPLACE (dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) JOHNSON & JOHNSON INC","ADDED"
"02436132","VISINE FOR DRY EYE EYE REVIVAL (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC","mp_formal_name: ""VISINE FOR DRY EYE EYE REVIVAL (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC"" -> ""VISINE FOR DRY EYE EYE REVIVAL (glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC""
ntp_code: ""9004865"" -> ""da10b05045cac169c9e79a68aeec54ff""
ntp_formal_name: ""glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops"" -> ""glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops""
tm_code: ""ccbb639f4aad1d05beffb2af1546c10d"" -> ""e4df6da24152aa2cce5660765f59b402""
tm_formal_name: ""glycerine and hypromellose"" -> ""glycerin and hypromellose"""
"02436140","VISINE FOR DRY EYE ENVIRONMENTAL RELIEF (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC","mp_formal_name: ""VISINE FOR DRY EYE ENVIRONMENTAL RELIEF (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC"" -> ""VISINE FOR DRY EYE ENVIRONMENTAL RELIEF (glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC""
ntp_code: ""9004865"" -> ""da10b05045cac169c9e79a68aeec54ff""
ntp_formal_name: ""glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops"" -> ""glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops""
tm_code: ""ccbb639f4aad1d05beffb2af1546c10d"" -> ""e4df6da24152aa2cce5660765f59b402""
tm_formal_name: ""glycerine and hypromellose"" -> ""glycerin and hypromellose"""
"02436396","MODERIBA (ribavirin 200 mg oral tablet) ABBVIE CORPORATION","ADDED"
"02436418","MODERIBA (ribavirin 400 mg oral tablet) ABBVIE CORPORATION","ADDED"
"02437252","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 20 mg per vial powder for prolonged-release suspension for injection with diluent syringe) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""069f322d07f896b088b4882bcb773423"" -> ""9013498""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
"02437260","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 40 mg per vial powder for prolonged-release suspension for injection with diluent syringe) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""560cc2ee2eecb14696dcdf0785793fa9"" -> ""9013499""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
"02437279","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 60 mg per vial powder for prolonged-release suspension for injection with diluent syringe) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""59112828256509f23ba1e5fda7f81299"" -> ""9013500""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
"02437333","ICLUSIG (ponatinib (ponatinib hydrochloride) 15 mg oral tablet) ARIAD PHARMACEUTICALS INC","tm_code: ""2337830bfb73d788b4777c9cf26547dd"" -> ""8002077"""
"02437341","ICLUSIG (ponatinib (ponatinib hydrochloride) 45 mg oral tablet) ARIAD PHARMACEUTICALS INC","tm_code: ""2337830bfb73d788b4777c9cf26547dd"" -> ""8002077"""
"02437813","MOISTURIZING LUBRICANT EYE DROPS (sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ADVANCED VISION RESEARCH, INC.","tm_code: ""107ba2abfcf6ecd7921172ba37a6dbfd"" -> ""8002086"""
"02438364","SYNAGIS (palivizumab 100 mg per 1 mL solution for injection vial) ABBVIE CORPORATION","ntp_code: ""506ae1619a944f8ee8edddc69082e2c9"" -> ""9013490""
tm_code: ""63fd4653d3b9fc6e9daebb2467972e9e"" -> ""8002049"""
"02438372","SYNAGIS (palivizumab 50 mg per 0.5 mL solution for injection vial) ABBVIE CORPORATION","ntp_code: ""09e052ecc960df7593850da6687d7216"" -> ""9013491""
tm_code: ""63fd4653d3b9fc6e9daebb2467972e9e"" -> ""8002049"""
"02438585","VISINE FOR DRY EYE TIRED EYE RELIEF (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC","mp_formal_name: ""VISINE FOR DRY EYE TIRED EYE RELIEF (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC"" -> ""VISINE FOR DRY EYE TIRED EYE RELIEF (glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops) JOHNSON & JOHNSON INC""
ntp_code: ""9004865"" -> ""da10b05045cac169c9e79a68aeec54ff""
ntp_formal_name: ""glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops"" -> ""glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops""
tm_code: ""ccbb639f4aad1d05beffb2af1546c10d"" -> ""e4df6da24152aa2cce5660765f59b402""
tm_formal_name: ""glycerine and hypromellose"" -> ""glycerin and hypromellose"""
"02439379","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 2 mg per mL NA) FRESENIUS KABI CANADA LTD","DELETED"
"02439484","SINUFRIN (oxymetazoline hydrochloride 0.05 % nasal spray) NEILMED PHARMACEUTICALS INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02439492","SINUFRIN PLUS (oxymetazoline hydrochloride 0.05 % nasal spray) NEILMED PHARMACEUTICALS INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02440350","PRIVA-MONTELUKAST FC (montelukast (montelukast sodium) 10 mg oral tablet) PHARMAPAR INC","ADDED"
"02440717","JAMP-OXCARBAZEPINE (oxcarbazepine 150 mg oral tablet) JAMP PHARMA CORPORATION","tm_code: ""ece3fb77698bc6b26b60c0f981a3400b"" -> ""8002044"""
"02440725","JAMP-OXCARBAZEPINE (oxcarbazepine 300 mg oral tablet) JAMP PHARMA CORPORATION","tm_code: ""ece3fb77698bc6b26b60c0f981a3400b"" -> ""8002044"""
