"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
8000789,"tapentadol",9005007,"tapentadol (tapentadol hydrochloride) 100 mg oral tablet","02378299","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD"
8000043,"ibuprofen",9001080,"ibuprofen 400 mg oral capsule","02378310","SUPER STRENGTH MOTRIN IB LIQUID GELS CAPSULES (ibuprofen 400 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
8000218,"naproxen",9001275,"naproxen sodium 220 mg oral tablet","02378418","NAPROXEN (naproxen sodium 220 mg oral tablet) PERRIGO INTERNATIONAL"
8000263,"clopidogrel",9000818,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02378507","DOM-CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) DOMINION PHARMACAL"
8000322,"rosuvastatin",9001109,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","02378523","PMS-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) PHARMASCIENCE INC"
8000322,"rosuvastatin",9001015,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","02378531","PMS-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) PHARMASCIENCE INC"
8000322,"rosuvastatin",9001016,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","02378558","PMS-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) PHARMASCIENCE INC"
8000322,"rosuvastatin",9001017,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","02378566","PMS-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) PHARMASCIENCE INC"
8000379,"rivaroxaban",9001374,"rivaroxaban 15 mg oral tablet","02378604","XARELTO (rivaroxaban 15 mg oral tablet) BAYER INC"
8000379,"rivaroxaban",9001375,"rivaroxaban 20 mg oral tablet","02378612","XARELTO (rivaroxaban 20 mg oral tablet) BAYER INC"
8000184,"metformin",9000473,"metformin hydrochloride 500 mg oral tablet","02378620","MAR-METFORMIN (metformin hydrochloride 500 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000184,"metformin",9000609,"metformin hydrochloride 850 mg oral tablet","02378639","MAR-METFORMIN (metformin hydrochloride 850 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000347,"atomoxetine",9001105,"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule","02378930","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000347,"atomoxetine",9001106,"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule","02378949","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000172,"vitamin D3 (cholecalciferol)",9006231,"vitamin d3 (cholecalciferol) 10000 unit oral tablet","02379007","JAMP-VITAMIN D (vitamin d3 10000 unit oral tablet) JAMP PHARMA CORPORATION"
8000347,"atomoxetine",9001107,"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule","02378957","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000347,"atomoxetine",9001108,"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule","02378965","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000347,"atomoxetine",9001302,"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule","02378973","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000347,"atomoxetine",9001303,"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule","02378981","MYLAN-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000216,"losartan",9000597,"losartan potassium 25 mg oral tablet","02379058","APO-LOSARTAN (losartan potassium 25 mg oral tablet) APOTEX INC"
8000266,"candesartan",9001114,"candesartan cilexetil 4 mg oral tablet","02379120","MYLAN-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000266,"candesartan",9000831,"candesartan cilexetil 8 mg oral tablet","02379139","MYLAN-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000266,"candesartan",9000830,"candesartan cilexetil 16 mg oral tablet","02379147","MYLAN-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000266,"candesartan",9001253,"candesartan cilexetil 32 mg oral tablet","02379155","MYLAN-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000303,"esomeprazole",9001429,"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule","02379171","PMS-ESOMEPRAZOLE DR (esomeprazole (esomeprazole magnesium dihydrate) 40 mg gastro-resistant capsule) PHARMASCIENCE INC"
8000276,"rizatriptan",9000897,"rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet","02379198","MYLAN-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) MYLAN PHARMACEUTICALS ULC"
8000276,"rizatriptan",9000865,"rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet","02379201","MYLAN-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) MYLAN PHARMACEUTICALS ULC"
8000261,"montelukast",9000809,"montelukast (montelukast sodium) 10 mg oral tablet","02379236","MONTELUKAST SODIUM TABLETS (montelukast (montelukast sodium) 10 mg oral tablet) ACCORD HEALTHCARE INC"
8000301,"hydrochlorothiazide and telmisartan",9001376,"hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet","02379252","TEVA-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet) TEVA CANADA LIMITED"
8000266,"candesartan",9001114,"candesartan cilexetil 4 mg oral tablet","02379260","ACH-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) ACCORD HEALTHCARE INC"
8000266,"candesartan",9000831,"candesartan cilexetil 8 mg oral tablet","02379279","ACH-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) ACCORD HEALTHCARE INC"
8000266,"candesartan",9000830,"candesartan cilexetil 16 mg oral tablet","02379287","ACH-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) ACCORD HEALTHCARE INC"
8000266,"candesartan",9001253,"candesartan cilexetil 32 mg oral tablet","02379295","ACH-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) ACCORD HEALTHCARE INC"
8000261,"montelukast",9000939,"montelukast (montelukast sodium) 4 mg chewable tablet","02379317","MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) SANIS HEALTH INC"
8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02379325","MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) SANIS HEALTH INC"
8000261,"montelukast",9000809,"montelukast (montelukast sodium) 10 mg oral tablet","02379333","MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) SANIS HEALTH INC"
8000159,"ciprofloxacin",9000660,"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet","02379686","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000159,"ciprofloxacin",9000661,"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet","02379694","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000159,"ciprofloxacin",9000662,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet","02379708","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000184,"metformin",9000473,"metformin hydrochloride 500 mg oral tablet","02379767","SEPTA-METFORMIN (metformin hydrochloride 500 mg oral tablet) SEPTA PHARMACEUTICALS INC"
8000184,"metformin",9000609,"metformin hydrochloride 850 mg oral tablet","02379775","SEPTA-METFORMIN (metformin hydrochloride 850 mg oral tablet) SEPTA PHARMACEUTICALS INC"
8000263,"clopidogrel",9000818,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02379813","RAN-CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000261,"montelukast",9000939,"montelukast (montelukast sodium) 4 mg chewable tablet","02379821","MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) PRO DOC LIMITEE"
8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02379848","MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) PRO DOC LIMITEE"
8000261,"montelukast",9000809,"montelukast (montelukast sodium) 10 mg oral tablet","02379856","MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) PRO DOC LIMITEE"
8000322,"rosuvastatin",9001109,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","02380013","RIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) LABORATOIRE RIVA INC"
8000322,"rosuvastatin",9001015,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","02380056","RIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) LABORATOIRE RIVA INC"
8000322,"rosuvastatin",9001016,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","02380064","RIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) LABORATOIRE RIVA INC"
8000254,"venlafaxine",9000790,"venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule","02380072","RAN-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."
8000254,"venlafaxine",9000791,"venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule","02380080","RAN-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."
8000254,"venlafaxine",9000789,"venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule","02380099","RAN-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."
8000322,"rosuvastatin",9001017,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","02380102","RIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) LABORATOIRE RIVA INC"
8000184,"metformin",9000473,"metformin hydrochloride 500 mg oral tablet","02380196","JAMP-METFORMIN (metformin hydrochloride 500 mg oral tablet) JAMP PHARMA CORPORATION"
8000159,"ciprofloxacin",9000660,"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet","02380358","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) JAMP PHARMA CORPORATION"
8000159,"ciprofloxacin",9000661,"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet","02380366","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) JAMP PHARMA CORPORATION"
8000159,"ciprofloxacin",9000662,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet","02380374","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) JAMP PHARMA CORPORATION"
8000276,"rizatriptan",9001382,"rizatriptan (rizatriptan benzoate) 5 mg oral tablet","02380455","JAMP-RIZATRIPTAN (rizatriptan (rizatriptan benzoate) 5 mg oral tablet) JAMP PHARMA CORPORATION"
8000276,"rizatriptan",9000864,"rizatriptan (rizatriptan benzoate) 10 mg oral tablet","02380463","JAMP-RIZATRIPTAN (rizatriptan (rizatriptan benzoate) 10 mg oral tablet) JAMP PHARMA CORPORATION"
8000128,"fluoxetine",9000469,"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule","02380560","MINT-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) MINT PHARMACEUTICALS INC"
8000128,"fluoxetine",9000325,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule","02380579","MINT-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) MINT PHARMACEUTICALS INC"
8000266,"candesartan",9001114,"candesartan cilexetil 4 mg oral tablet","02380684","RAN-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000266,"candesartan",9000831,"candesartan cilexetil 8 mg oral tablet","02380692","RAN-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000266,"candesartan",9000830,"candesartan cilexetil 16 mg oral tablet","02380706","RAN-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000266,"candesartan",9001253,"candesartan cilexetil 32 mg oral tablet","02380714","RAN-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000184,"metformin",9000473,"metformin hydrochloride 500 mg oral tablet","02380722","JAMP-METFORMIN BLACKBERRY (metformin hydrochloride 500 mg oral tablet) JAMP PHARMA CORPORATION"
8000184,"metformin",9000609,"metformin hydrochloride 850 mg oral tablet","02380730","JAMP-METFORMIN BLACKBERRY (metformin hydrochloride 850 mg oral tablet) JAMP PHARMA CORPORATION"
8000261,"montelukast",9000939,"montelukast (montelukast sodium) 4 mg chewable tablet","02380749","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) MYLAN PHARMACEUTICALS ULC"
8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02380757","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) MYLAN PHARMACEUTICALS ULC"
8000216,"losartan",9000597,"losartan potassium 25 mg oral tablet","02380838","TEVA-LOSARTAN (losartan potassium 25 mg oral tablet) TEVA CANADA LIMITED"
8000347,"atomoxetine",9001104,"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule","02381028","PMS-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC"
8000347,"atomoxetine",9001105,"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule","02381036","PMS-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) PHARMASCIENCE INC"
8000347,"atomoxetine",9001106,"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule","02381044","PMS-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) PHARMASCIENCE INC"
8000347,"atomoxetine",9001107,"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule","02381052","PMS-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) PHARMASCIENCE INC"
8000347,"atomoxetine",9001108,"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule","02381060","PMS-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) PHARMASCIENCE INC"
8000322,"rosuvastatin",9001109,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","02381176","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) PRO DOC LIMITEE"
8000322,"rosuvastatin",9001015,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","02381184","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) PRO DOC LIMITEE"
8000322,"rosuvastatin",9001016,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","02381192","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) PRO DOC LIMITEE"
8000322,"rosuvastatin",9001017,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","02381206","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) PRO DOC LIMITEE"
8000233,"valacyclovir",9001314,"valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet","02381230","PMS-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet) PHARMASCIENCE INC"
8000322,"rosuvastatin",9001109,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","02381265","MYLAN-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000322,"rosuvastatin",9001015,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","02381273","MYLAN-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000322,"rosuvastatin",9001016,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","02381281","MYLAN-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000322,"rosuvastatin",9001017,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","02381303","MYLAN-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000214,"lamotrigine",9000593,"lamotrigine 25 mg oral tablet","02381354","AURO-LAMOTRIGINE (lamotrigine 25 mg oral tablet) AURO PHARMA INC"
8000214,"lamotrigine",9000591,"lamotrigine 100 mg oral tablet","02381362","AURO-LAMOTRIGINE (lamotrigine 100 mg oral tablet) AURO PHARMA INC"
8000214,"lamotrigine",9000592,"lamotrigine 150 mg oral tablet","02381370","AURO-LAMOTRIGINE (lamotrigine 150 mg oral tablet) AURO PHARMA INC"
8000312,"alendronic acid",9001064,"alendronic acid (alendronate sodium) 5 mg oral tablet","02381478","ACH-ALENDRONATE (alendronic acid (alendronate sodium) 5 mg oral tablet) ACCORD HEALTHCARE INC"
8000312,"alendronic acid",9001025,"alendronic acid (alendronate sodium) 10 mg oral tablet","02381486","ACH-ALENDRONATE (alendronic acid (alendronate sodium) 10 mg oral tablet) ACCORD HEALTHCARE INC"
8000312,"alendronic acid",9000973,"alendronic acid (alendronate sodium) 70 mg oral tablet","02381494","ACH-ALENDRONATE (alendronic acid (alendronate sodium) 70 mg oral tablet) ACCORD HEALTHCARE INC"
8000246,"donepezil",9000744,"donepezil hydrochloride 5 mg oral tablet","02381508","RAN-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000246,"donepezil",9000743,"donepezil hydrochloride 10 mg oral tablet","02381516","RAN-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000082,"diclofenac",9001385,"diclofenac potassium 50 mg per pck powder for oral solution","02381680","CAMBIA (diclofenac potassium 50 mg per pck powder for oral solution) TRIBUTE PHARMACEUTICALS CANADA INC"
8000276,"rizatriptan",9000864,"rizatriptan (rizatriptan benzoate) 10 mg oral tablet","02381702","ACT RIZATRIPTAN (rizatriptan (rizatriptan benzoate) 10 mg oral tablet) ACTAVIS PHARMA COMPANY"
8000159,"ciprofloxacin",9000660,"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet","02381907","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) AURO PHARMA INC"
8000159,"ciprofloxacin",9000661,"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet","02381923","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) AURO PHARMA INC"
8000159,"ciprofloxacin",9000662,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet","02381931","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) AURO PHARMA INC"
8000257,"bupropion",9000798,"bupropion hydrochloride 150 mg prolonged-release oral tablet","02382075","MYLAN-BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC"
8000257,"bupropion",9001138,"bupropion hydrochloride 300 mg prolonged-release oral tablet","02382083","MYLAN-BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC"
8000348,"pregabalin",9001116,"pregabalin 25 mg oral capsule","02382210","MYLAN-PREGABALIN (pregabalin 25 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000348,"pregabalin",9001118,"pregabalin 50 mg oral capsule","02382229","MYLAN-PREGABALIN (pregabalin 50 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02382237","MYLAN-PREGABALIN (pregabalin 75 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000348,"pregabalin",9001115,"pregabalin 150 mg oral capsule","02382245","MYLAN-PREGABALIN (pregabalin 150 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
