drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"83712","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02351889"
"98528","137","CAPSULE (DELAYED RELEASE)","REMOVED","02495368"
"107015","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02567776"
"91271","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02428237"
"93419","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02448483"
"62841","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02239372"
"66190","158","SPRAY (METERED-DOSE)","ADDED","02242465"
"86854","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02382725"
"83990","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02354748"
"86281","173","TABLET (IMMEDIATE AND EXTENDED RELEASE)","REMOVED","02377195"
"86374","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02377950"
"72225","173","TABLET (IMMEDIATE- AND EXTENDED-RELEASE)","ADDED","02247916"
"92113","137","CAPSULE (DELAYED-RELEASE)","ADDED","02436825"
"103095","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02542382"
"79314","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02307472"
"86306","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02377365"
"98359","137","CAPSULE (DELAYED-RELEASE)","ADDED","02493594"
"90378","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02419254"
"76283","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02277182"
"9514","137","CAPSULE (DELAYED-RELEASE)","ADDED","00789445"
"101331","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02524279"
"96467","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02474514"
"97221","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02481723"
"85265","137","CAPSULE (DELAYED RELEASE)","REMOVED","02367815"
"78176","137","CAPSULE (DELAYED-RELEASE)","ADDED","02296446"
"101065","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02521466"
"86892","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02383152"
"98358","137","CAPSULE (DELAYED-RELEASE)","ADDED","02493586"
"92477","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02440407"
"107224","134","SOLUTION","ADDED","02570068"
"82369","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02338041"
"92262","137","CAPSULE (DELAYED RELEASE)","REMOVED","02438259"
"87462","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02389118"
"97947","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02489384"
"97518","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02484900"
"13302","137","CAPSULE (DELAYED-RELEASE)","ADDED","01985205"
"87461","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02389096"
"86375","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02377969"
"50796","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02231472"
"101065","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02521466"
"87562","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02390167"
"74091","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02255723"
"101332","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02524287"
"77919","137","CAPSULE (DELAYED RELEASE)","REMOVED","02293811"
"106334","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02560267"
"92320","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02438828"
"87337","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02387794"
"10318","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","00836273"
"94592","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02458772"
"93903","137","CAPSULE (DELAYED-RELEASE)","ADDED","02452669"
"50459","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02231151"
"68258","1","METERED-DOSE AEROSOL","REMOVED","02244291"
"50338","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02231057"
"98478","137","CAPSULE (DELAYED-RELEASE)","ADDED","02494809"
"92112","137","CAPSULE (DELAYED-RELEASE)","ADDED","02436817"
"107249","5","CAPSULE","ADDED","02570335"
"96753","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02476681"
"85582","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02370697"
"19807","158","SPRAY (METERED-DOSE)","ADDED","02213834"
"88317","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02398230"
"95328","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02465094"
"103135","164","SPRAY (BAG-ON-VALVE)","ADDED","02542838"
"90118","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02416581"
"99127","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02501651"
"85738","137","CAPSULE (DELAYED-RELEASE)","ADDED","02372258"
"93444","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02448726"
"107239","85","TABLET","ADDED","02570238"
"84501","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02360039"
"88952","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02404729"
"78945","160","PATCH (EXTENDED RELEASE)","REMOVED","02304147"
"87006","137","CAPSULE (DELAYED RELEASE)","REMOVED","02384329"
"94832","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02460831"
"78473","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02299356"
"93568","158","SPRAY, METERED DOSE","REMOVED","02449811"
"80586","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02320444"
"92262","137","CAPSULE (DELAYED-RELEASE)","ADDED","02438259"
"100497","137","CAPSULE (DELAYED RELEASE)","REMOVED","02515563"
"99770","164","SPRAY, BAG-ON-VALVE","REMOVED","02508338"
"89134","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02406659"
"96216","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02472821"
"99291","137","CAPSULE (DELAYED-RELEASE)","ADDED","02503433"
"78517","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02299828"
"98249","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02492482"
"94439","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02457334"
"103513","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02546442"
"82506","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02339447"
"86855","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02382733"
"94374","137","CAPSULE (DELAYED-RELEASE)","ADDED","02456753"
"75157","98","SPRAY","REMOVED","02266121"
"96254","137","CAPSULE (DELAYED-RELEASE)","ADDED","02473208"
"87101","137","CAPSULE (DELAYED-RELEASE)","ADDED","02385384"
"92140","137","CAPSULE (DELAYED-RELEASE)","ADDED","02437090"
"94081","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02454297"
"97371","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02483270"
"94754","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02460254"
"12182","153","POWDER (METERED DOSE)","REMOVED","00851760"
"83821","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02352982"
"83808","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02352842"
"104421","158","SPRAY, METERED DOSE","REMOVED","02555441"
"98504","137","CAPSULE (DELAYED RELEASE)","REMOVED","02495090"
"17780","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02042231"
"95932","181","CAPSULE (CONTROLLED RELEASE)","REMOVED","02470349"
"92244","137","CAPSULE (DELAYED-RELEASE)","ADDED","02438089"
"89767","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02412985"
"94438","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02457326"
"93902","137","CAPSULE (DELAYED RELEASE)","REMOVED","02452650"
"43481","162","AEROSOL (METERED-DOSE)","ADDED","02228300"
"98690","137","CAPSULE (DELAYED RELEASE)","REMOVED","02497034"
"96662","158","SPRAY, METERED DOSE","REMOVED","02475863"
"87699","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02391678"
"81618","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02330458"
"87676","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02391414"
"79347","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02307790"
"107016","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02567784"
"93079","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02445514"
"87463","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02389126"
"100872","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02519453"
"91121","137","CAPSULE (DELAYED-RELEASE)","ADDED","02426633"
"101509","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02525968"
"77646","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02291061"
"76281","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02277166"
"82359","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02337940"
"82529","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02339706"
"78853","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02303205"
"83587","167","FILM, SOLUBLE","REMOVED","02350661"
"18778","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02171899"
"106506","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02562162"
"107203","30","IMPLANT","ADDED","02569825"
"102500","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02536218"
"100023","162","AEROSOL (METERED-DOSE)","ADDED","02510987"
"83991","137","CAPSULE (DELAYED RELEASE)","REMOVED","02354756"
"103516","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02546477"
"94592","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02458772"
"88037","137","CAPSULE (DELAYED-RELEASE)","ADDED","02395266"
"94058","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02454068"
"90039","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02415798"
"78473","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02299356"
"99321","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02503778"
"86374","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02377950"
"42847","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02184443"
"86376","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02377977"
"89878","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02414112"
"73180","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02248811"
"90119","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02416603"
"98462","137","CAPSULE (DELAYED-RELEASE)","ADDED","02494620"
"97974","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02489678"
"82804","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02342553"
